x,y,S34,Ca43,Fe56,Zn66,W182
1.2149999999999994,0.7650000000000006,30814.25,53917.89,500.01,900.03,30.00
1.2299999999999993,0.7650000000000006,30944.54,24672.09,720.02,1180.05,0.00
1.2449999999999992,0.7650000000000006,31144.99,108841.10,400.01,1820.12,0.00
1.2599999999999991,0.7650000000000006,31846.59,129418.03,530.01,2120.17,0.00
1.274999999999999,0.7650000000000006,29731.89,74702.15,500.01,990.04,10.00
1.289999999999999,0.7650000000000006,30844.32,66120.92,610.01,1780.12,0.00
1.3049999999999988,0.7650000000000006,31636.10,100490.47,730.02,1750.11,0.00
1.3199999999999987,0.7650000000000006,31024.72,84005.55,540.01,1510.08,0.00
1.3349999999999986,0.7650000000000006,31235.19,97443.68,670.02,1980.14,20.00
1.3499999999999985,0.7650000000000006,30463.48,53767.30,1040.04,970.03,0.00
1.3649999999999984,0.7650000000000006,30533.63,37187.66,460.01,960.03,0.00
1.3799999999999983,0.7650000000000006,29782.00,91905.79,660.02,2190.18,0.00
1.3949999999999982,0.7650000000000006,32708.59,131348.68,660.02,2550.24,0.00
1.4099999999999981,0.7650000000000006,32107.19,114889.97,1030.04,1700.11,0.00
1.424999999999998,0.7650000000000006,28599.51,50868.82,590.01,2240.18,0.00
1.439999999999998,0.7650000000000006,30503.57,114524.44,730.02,10213.84,20.00
1.4549999999999979,0.7650000000000006,30964.59,138796.23,930.03,19363.81,20.00
1.4699999999999978,0.7650000000000006,32558.24,132143.74,2690.27,79804.02,100.00
1.4849999999999977,0.7650000000000006,32257.53,76637.75,25473.74,33230.65,50.00
1.4999999999999976,0.7650000000000006,30293.11,9215.58,9673.43,3440.44,10.00
1.5149999999999975,0.7650000000000006,30513.59,1750.11,6751.67,3240.39,0.00
1.5299999999999974,0.7650000000000006,26495.33,425.01,680.02,650.02,0.00
1.5449999999999973,0.7650000000000006,24802.20,287.50,290.00,230.00,0.00
1.5599999999999972,0.7650000000000006,24241.20,175.00,350.00,1870.13,20.00
1.574999999999997,0.7650000000000006,24551.75,150.00,250.00,150.00,20.00
1.589999999999997,0.7650000000000006,25533.53,62.50,3150.36,530.01,0.00
1.6049999999999969,0.7650000000000006,24972.50,12.50,770.02,370.01,0.00
1.6199999999999968,0.7650000000000006,24772.14,112.50,1030.04,370.01,0.00
1.6349999999999967,0.7650000000000006,23199.42,125.00,90.00,70.00,0.00
0.015,0.7800000000000006,24341.38,0.00,3190.37,650.02,0.00
0.03,0.7800000000000006,24000.79,362.50,310.00,540.01,0.00
0.045,0.7800000000000006,23930.66,450.01,350.00,560.01,0.00
0.06,0.7800000000000006,23760.37,687.52,460.01,640.02,0.00
0.075,0.7800000000000006,24251.22,537.51,570.01,470.01,10.00
0.09,0.7800000000000006,24221.17,1112.54,760.02,390.01,0.00
0.105,0.7800000000000006,24852.28,862.53,480.01,550.01,0.00
0.12,0.7800000000000006,24762.12,562.51,500.01,630.01,0.00
0.135,0.7800000000000006,24341.38,387.51,350.00,380.01,0.00
0.15000000000000002,0.7800000000000006,24301.31,312.50,470.01,550.01,0.00
0.16500000000000004,0.7800000000000006,24050.87,425.01,370.00,370.01,0.00
0.18000000000000005,0.7800000000000006,24571.78,500.01,420.01,450.01,0.00
0.19500000000000006,0.7800000000000006,24481.63,937.53,2860.30,1590.09,0.00
0.21000000000000008,0.7800000000000006,25874.15,687.52,7231.91,1340.07,0.00
0.2250000000000001,0.7800000000000006,28018.32,2212.68,157280.76,53655.89,110.00
0.2400000000000001,0.7800000000000006,26685.69,107127.74,26395.49,26225.32,20.00
0.2550000000000001,0.7800000000000006,27898.08,148825.19,2330.20,21987.80,0.00
0.27000000000000013,0.7800000000000006,26314.98,131083.67,870.03,16990.63,0.00
0.28500000000000014,0.7800000000000006,26825.96,123804.25,810.02,14237.47,0.00
0.30000000000000016,0.7800000000000006,26685.69,124611.49,2200.18,7892.29,0.00
0.31500000000000017,0.7800000000000006,27246.78,112066.82,1710.11,12115.41,0.00
0.3300000000000002,0.7800000000000006,26645.61,86445.59,16009.38,3220.38,0.00
0.3450000000000002,0.7800000000000006,26004.40,6889.22,17651.40,1500.08,0.00
0.3600000000000002,0.7800000000000006,25844.10,3000.33,13816.99,1110.05,0.00
0.3750000000000002,0.7800000000000006,26595.52,1587.59,16690.20,890.03,0.00
0.39000000000000024,0.7800000000000006,27236.76,1887.63,25914.57,1390.07,0.00
0.40500000000000025,0.7800000000000006,27196.69,2187.67,25634.04,2090.16,0.00
0.42000000000000026,0.7800000000000006,26946.20,1587.59,58866.63,7802.24,0.00
0.4350000000000003,0.7800000000000006,25964.32,93868.97,8132.42,20525.51,0.00
0.4500000000000003,0.7800000000000006,26595.52,73822.43,13026.21,8602.73,0.00
0.4650000000000003,0.7800000000000006,27306.90,28955.42,15038.28,1870.13,0.00
0.4800000000000003,0.7800000000000006,26415.18,2987.82,16189.59,1520.09,0.00
0.49500000000000033,0.7800000000000006,27086.47,1700.10,16139.53,1150.05,0.00
0.5100000000000003,0.7800000000000006,28098.48,2312.69,28399.51,1250.06,0.00
0.5250000000000004,0.7800000000000006,26365.08,1700.10,33761.69,1120.05,0.00
0.5400000000000004,0.7800000000000006,27306.90,1537.59,29261.32,1230.06,0.00
0.5550000000000004,0.7800000000000006,26595.52,1875.13,33571.23,1310.06,0.00
0.5700000000000004,0.7800000000000006,28028.34,1487.58,19634.11,1210.05,0.00
0.5850000000000004,0.7800000000000006,28158.61,1825.12,22698.85,1490.08,0.00
0.6000000000000004,0.7800000000000006,28308.91,2200.18,18953.15,1930.14,0.00
0.6150000000000004,0.7800000000000006,28729.78,2200.18,19844.41,1570.09,0.00
0.6300000000000004,0.7800000000000006,27517.32,1962.64,31285.81,2810.29,0.00
0.6450000000000005,0.7800000000000006,28479.26,60344.48,22698.85,17441.20,0.00
0.6600000000000005,0.7800000000000006,27827.94,142824.62,1840.12,18212.22,0.00
0.6750000000000005,0.7800000000000006,27226.75,112759.95,11604.93,12866.10,0.00
0.6900000000000005,0.7800000000000006,27256.80,72465.24,12665.87,7822.25,0.00
0.7050000000000005,0.7800000000000006,27657.60,103147.51,4860.87,24622.32,0.00
0.7200000000000005,0.7800000000000006,27346.98,127979.68,1070.04,16980.62,0.00
0.7350000000000005,0.7800000000000006,27437.16,136006.08,1440.08,21216.58,0.00
0.7500000000000006,0.7800000000000006,27787.86,133759.23,1920.14,21687.32,0.00
0.7650000000000006,0.7800000000000006,29611.63,143645.61,1900.13,29101.18,0.00
0.7800000000000006,0.7800000000000006,26976.25,125645.82,2230.18,12846.08,20.00
0.7950000000000006,0.7800000000000006,27276.84,137255.90,1280.06,14127.35,0.00
0.8100000000000006,0.7800000000000006,27637.56,132610.70,1150.05,16670.24,0.00
0.8250000000000006,0.7800000000000006,28138.57,137445.28,22318.23,14327.56,0.00
0.8400000000000006,0.7800000000000006,27988.26,39569.29,25333.48,4800.85,0.00
0.8550000000000006,0.7800000000000006,27226.75,3675.49,30514.06,970.03,0.00
0.8700000000000007,0.7800000000000006,29270.91,3587.97,64692.91,1140.05,0.00
0.8850000000000007,0.7800000000000006,29461.31,3337.90,128249.55,1590.09,0.00
0.9000000000000007,0.7800000000000006,28258.81,2612.75,48305.31,1670.10,0.00
0.9150000000000007,0.7800000000000006,28629.57,59942.73,29712.29,17881.78,0.00
0.9300000000000007,0.7800000000000006,30563.70,152603.73,3510.45,22498.64,0.00
0.9450000000000007,0.7800000000000006,31084.86,145439.29,5130.96,15018.31,0.00
0.9600000000000007,0.7800000000000006,29260.89,118457.51,10003.66,15258.58,0.00
0.9750000000000008,0.7800000000000006,30784.19,89326.39,5040.93,4250.67,0.00
0.9900000000000008,0.7800000000000006,32778.76,18424.82,5090.95,1080.04,0.00
1.0050000000000008,0.7800000000000006,35886.45,31298.04,2950.32,2080.16,10.00
1.0200000000000007,0.7800000000000006,31636.10,54030.83,7742.19,1810.12,0.00
1.0350000000000006,0.7800000000000006,32758.71,119176.17,11735.04,1990.15,0.00
1.0500000000000005,0.7800000000000006,31756.38,52437.18,7642.14,1220.05,0.00
1.0650000000000004,0.7800000000000006,30633.85,130490.58,1680.10,2920.31,0.00
1.0800000000000003,0.7800000000000006,32498.10,127235.32,1130.05,2760.28,0.00
1.0950000000000002,0.7800000000000006,31024.72,60809.02,1740.11,1680.10,0.00
1.11,0.7800000000000006,32728.64,69160.80,3610.48,1300.06,0.00
1.125,0.7800000000000006,29300.97,16309.66,2980.33,1000.04,0.00
1.14,0.7800000000000006,30914.48,29068.16,3190.37,870.03,0.00
1.1549999999999998,0.7800000000000006,31205.13,80019.40,1360.07,1350.07,0.00
1.1699999999999997,0.7800000000000006,31756.38,33666.12,790.02,820.02,0.00
1.1849999999999996,0.7800000000000006,30333.19,42603.33,610.01,1720.11,0.00
1.1999999999999995,0.7800000000000006,32307.65,108047.39,490.01,1140.05,0.00
1.2149999999999994,0.7800000000000006,29280.93,26487.96,460.01,780.02,0.00
1.2299999999999993,0.7800000000000006,30573.72,64199.36,570.01,1300.06,0.00
1.2449999999999992,0.7800000000000006,30403.35,91062.71,590.01,1430.08,0.00
1.2599999999999991,0.7800000000000006,31104.90,74978.65,780.02,1050.04,0.00
1.274999999999999,0.7800000000000006,28138.57,12280.48,560.01,490.01,0.00
1.289999999999999,0.7800000000000006,28749.82,23106.88,540.01,1110.05,0.00
1.3049999999999988,0.7800000000000006,33841.31,93931.89,690.02,2010.15,0.00
1.3199999999999987,0.7800000000000006,30613.81,60294.26,610.01,760.02,10.00
1.3349999999999986,0.7800000000000006,29331.04,46390.54,450.01,1480.08,0.00
1.3499999999999985,0.7800000000000006,31886.68,102757.11,650.02,1450.08,0.00
1.3649999999999984,0.7800000000000006,32227.47,129771.33,600.01,1420.07,10.00
1.3799999999999983,0.7800000000000006,30212.93,78510.76,760.02,1290.06,0.00
1.3949999999999982,0.7800000000000006,31014.70,75217.45,550.01,2030.15,0.00
1.4099999999999981,0.7800000000000006,31455.69,136574.17,670.02,3110.36,0.00
1.424999999999998,0.7800000000000006,31505.81,97191.91,1200.05,2220.18,0.00
1.439999999999998,0.7800000000000006,29731.89,73370.02,810.02,4750.83,0.00
1.4549999999999979,0.7800000000000006,29902.26,119857.05,500.01,8752.82,0.00
1.4699999999999978,0.7800000000000006,29952.37,115305.92,2890.31,77611.35,110.00
1.4849999999999977,0.7800000000000006,31305.35,75783.03,32418.44,31897.45,40.00
1.4999999999999976,0.7800000000000006,30232.98,8502.63,13256.43,2870.30,10.00
1.5149999999999975,0.7800000000000006,30944.54,1925.13,7492.05,3340.41,10.00
1.5299999999999974,0.7800000000000006,27617.52,362.50,1780.12,700.02,0.00
1.5449999999999973,0.7800000000000006,25002.56,300.00,160.00,330.00,0.00
1.5599999999999972,0.7800000000000006,24181.10,175.00,340.00,360.00,0.00
1.574999999999997,0.7800000000000006,23519.96,100.00,3160.37,200.00,0.00
1.589999999999997,0.7800000000000006,24501.66,25.00,1510.08,220.00,0.00
1.6049999999999969,0.7800000000000006,25002.56,50.00,980.04,210.00,10.00
1.6199999999999968,0.7800000000000006,24181.10,187.50,1580.09,220.00,10.00
1.6349999999999967,0.7800000000000006,24601.84,112.50,80.00,130.00,20.00
0.015,0.7950000000000006,24601.84,0.00,3130.36,670.02,0.00
0.03,0.7950000000000006,24591.82,1425.07,340.00,390.01,0.00
0.045,0.7950000000000006,24201.13,312.50,290.00,210.00,0.00
0.06,0.7950000000000006,24381.45,600.01,350.00,550.01,0.00
0.075,0.7950000000000006,25232.97,650.02,580.01,450.01,0.00
0.09,0.7950000000000006,23509.94,600.01,620.01,500.01,0.00
0.105,0.7950000000000006,24151.05,687.52,390.01,660.02,0.00
0.12,0.7950000000000006,24030.84,712.52,290.00,520.01,0.00
0.135,0.7950000000000006,24651.93,862.53,390.01,400.01,0.00
0.15000000000000002,0.7950000000000006,23279.56,1037.54,410.01,770.02,0.00
0.16500000000000004,0.7950000000000006,25513.49,612.51,270.00,570.01,0.00
0.18000000000000005,0.7950000000000006,25303.10,487.51,670.02,630.01,10.00
0.19500000000000006,0.7950000000000006,25142.81,662.52,3240.38,1150.05,0.00
0.21000000000000008,0.7950000000000006,26545.42,1100.04,15608.92,1170.05,0.00
0.2250000000000001,0.7950000000000006,27477.24,45362.12,268463.80,87159.07,110.00
0.2400000000000001,0.7950000000000006,27667.62,141839.52,10614.12,23279.96,60.00
0.2550000000000001,0.7950000000000006,27006.32,133898.07,1790.12,12665.91,0.00
0.27000000000000013,0.7950000000000006,26635.60,118659.23,760.02,11024.48,10.00
0.28500000000000014,0.7950000000000006,26946.20,119024.87,740.02,9603.40,0.00
0.30000000000000016,0.7950000000000006,26435.21,129342.32,1090.04,10514.07,10.00
0.31500000000000017,0.7950000000000006,26805.92,108047.39,1610.09,9883.60,0.00
0.3300000000000002,0.7950000000000006,27016.34,121950.31,1580.09,12605.85,0.00
0.3450000000000002,0.7950000000000006,27858.00,115104.24,7011.80,10524.08,0.00
0.3600000000000002,0.7950000000000006,27186.67,80119.99,13156.34,6441.53,20.00
0.3750000000000002,0.7950000000000006,26415.18,35846.61,16860.40,2860.30,0.00
0.39000000000000024,0.7950000000000006,25864.14,15934.22,18192.11,2370.21,0.00
0.40500000000000025,0.7950000000000006,27827.94,8114.89,28359.42,1980.14,10.00
0.42000000000000026,0.7950000000000006,28539.39,78535.90,8712.78,18632.79,0.00
0.4350000000000003,0.7950000000000006,26956.22,126339.63,6531.56,18482.58,0.00
0.4500000000000003,0.7950000000000006,25924.25,55963.53,18362.34,4560.77,0.00
0.4650000000000003,0.7950000000000006,26555.44,6213.90,22718.89,1230.06,0.00
0.4800000000000003,0.7950000000000006,26856.02,2287.69,16630.12,1590.09,20.00
0.49500000000000033,0.7950000000000006,26846.00,2375.20,23440.10,3250.39,0.00
0.5100000000000003,0.7950000000000006,27256.80,2262.69,32739.21,1210.05,0.00
0.5250000000000004,0.7950000000000006,28008.30,1962.64,32468.56,600.01,0.00
0.5400000000000004,0.7950000000000006,27777.84,2787.78,32127.76,1480.08,30.00
0.5550000000000004,0.7950000000000006,27086.47,1625.10,16349.78,660.02,0.00
0.5700000000000004,0.7950000000000006,27357.00,1587.59,19744.27,1270.06,0.00
0.5850000000000004,0.7950000000000006,27377.04,2062.65,24371.73,1130.05,0.00
0.6000000000000004,0.7950000000000006,29441.27,2400.21,29752.38,890.03,0.00
0.6150000000000004,0.7950000000000006,27878.04,2700.26,25083.02,3750.52,0.00
0.6300000000000004,0.7950000000000006,28930.19,58888.20,23079.49,20515.50,0.00
0.6450000000000005,0.7950000000000006,27196.69,132105.87,2460.22,25253.48,0.00
0.6600000000000005,0.7950000000000006,26655.63,115053.82,21897.55,6981.80,0.00
0.6750000000000005,0.7950000000000006,27286.86,8740.27,25373.56,2200.18,10.00
0.6900000000000005,0.7950000000000006,27437.16,2600.25,39507.08,1460.08,0.00
0.7050000000000005,0.7950000000000006,27657.60,1762.61,21697.23,2790.29,0.00
0.7200000000000005,0.7950000000000006,26946.20,54997.14,11514.85,10734.24,0.00
0.7350000000000005,0.7950000000000006,28258.81,105691.70,7962.32,14768.03,0.00
0.7500000000000006,0.7950000000000006,28439.18,113995.07,5130.96,17190.88,0.00
0.7650000000000006,0.7950000000000006,26335.02,132055.40,1670.10,13706.92,30.00
0.7800000000000006,0.7950000000000006,26395.14,137874.54,1570.09,16890.51,0.00
0.7950000000000006,0.7950000000000006,26304.97,138000.80,1200.05,13736.95,0.00
0.8100000000000006,0.7950000000000006,27547.38,135135.07,1460.08,14617.87,0.00
0.8250000000000006,0.7950000000000006,27787.86,135816.73,2710.27,24972.96,0.00
0.8400000000000006,0.7950000000000006,26565.46,81754.56,30764.62,10634.17,0.00
0.8550000000000006,0.7950000000000006,28369.04,15683.93,132812.87,2270.19,0.00
0.8700000000000007,0.7950000000000006,27387.06,2275.19,109184.85,1670.10,0.00
0.8850000000000007,0.7950000000000006,28328.95,2512.73,135549.57,780.02,0.00
0.9000000000000007,0.7950000000000006,28359.01,2962.82,48887.37,1650.10,0.00
0.9150000000000007,0.7950000000000006,28779.88,52248.98,21707.24,21196.55,0.00
0.9300000000000007,0.7950000000000006,29731.89,138796.23,24311.63,11054.50,10.00
0.9450000000000007,0.7950000000000006,27156.61,19626.48,61759.37,4640.79,0.00
0.9600000000000007,0.7950000000000006,29381.14,90169.36,14487.68,22829.19,0.00
0.9750000000000008,0.7950000000000006,30704.01,140601.92,6791.69,5401.07,0.00
0.9900000000000008,0.7950000000000006,33710.99,14883.04,7382.00,820.02,0.00
1.0050000000000008,0.7950000000000006,38764.19,7364.47,3860.55,890.03,0.00
1.0200000000000007,0.7950000000000006,35535.55,91251.46,3540.46,3250.39,10.00
1.0350000000000006,0.7950000000000006,34152.07,133670.88,3830.54,2740.28,0.00
1.0500000000000005,0.7950000000000006,30984.63,80434.32,4010.59,3530.46,0.00
1.0650000000000004,0.7950000000000006,31094.88,101183.02,2610.25,1520.09,0.00
1.0800000000000003,0.7950000000000006,29771.98,115041.21,1300.06,1680.10,10.00
1.0950000000000002,0.7950000000000006,28258.81,51947.83,3310.40,940.03,0.00
1.11,0.7950000000000006,30764.14,66987.60,1650.10,1310.06,0.00
1.125,0.7950000000000006,30022.52,48221.82,2180.17,1610.10,0.00
1.14,0.7950000000000006,31976.89,67439.80,2440.22,1250.06,0.00
1.1549999999999998,0.7950000000000006,31094.88,84521.19,1610.09,2070.16,0.00
1.1699999999999997,0.7950000000000006,31064.81,37187.66,2710.27,510.01,0.00
1.1849999999999996,0.7950000000000006,30052.58,8077.37,2280.19,880.03,0.00
1.1999999999999995,0.7950000000000006,31465.72,68846.74,900.03,1040.04,0.00
1.2149999999999994,0.7950000000000006,32758.71,64274.71,830.03,1290.06,0.00
1.2299999999999993,0.7950000000000006,30092.67,107140.33,450.01,1720.11,0.00
1.2449999999999992,0.7950000000000006,31054.79,115268.11,850.03,1650.10,0.00
1.2599999999999991,0.7950000000000006,31195.10,95479.99,590.01,1500.08,0.00
1.274999999999999,0.7950000000000006,31104.90,47544.47,620.01,1350.07,0.00
1.289999999999999,0.7950000000000006,31445.67,60369.59,800.02,1090.04,0.00
1.3049999999999988,0.7950000000000006,31235.19,55863.12,610.01,1180.05,0.00
1.3199999999999987,0.7950000000000006,28439.18,17248.30,1660.10,1640.10,0.00
1.3349999999999986,0.7950000000000006,30052.58,78623.90,710.02,1700.11,0.00
1.3499999999999985,0.7950000000000006,31134.97,83150.38,560.01,1160.05,0.00
1.3649999999999984,0.7950000000000006,30172.84,98979.58,750.02,1610.10,0.00
1.3799999999999983,0.7950000000000006,30543.65,21604.44,600.01,700.02,0.00
1.3949999999999982,0.7950000000000006,27918.12,14132.25,660.02,1660.10,0.00
1.4099999999999981,0.7950000000000006,31866.63,82697.67,560.01,1320.06,0.00
1.424999999999998,0.7950000000000006,27016.34,21329.01,750.02,2020.15,0.00
1.439999999999998,0.7950000000000006,34152.07,126882.08,1070.04,3310.40,0.00
1.4549999999999979,0.7950000000000006,31966.86,125570.14,840.03,15729.11,10.00
1.4699999999999978,0.7950000000000006,30603.79,89049.61,1510.08,35185.57,60.00
1.4849999999999977,0.7950000000000006,31545.90,103311.23,45475.61,58053.94,70.00
1.4999999999999976,0.7950000000000006,30583.74,9390.70,8242.49,3690.50,10.00
1.5149999999999975,0.7950000000000006,32748.69,1675.10,6831.71,3820.54,0.00
1.5299999999999974,0.7950000000000006,26455.25,262.50,540.01,550.01,0.00
1.5449999999999973,0.7950000000000006,23940.68,262.50,240.00,600.01,0.00
1.5599999999999972,0.7950000000000006,25503.47,275.00,300.00,460.01,0.00
1.574999999999997,0.7950000000000006,24361.42,75.00,1790.12,180.00,0.00
1.589999999999997,0.7950000000000006,23990.77,200.00,570.01,200.00,10.00
1.6049999999999969,0.7950000000000006,24832.25,62.50,570.01,140.00,0.00
1.6199999999999968,0.7950000000000006,24571.78,100.00,610.01,290.00,10.00
1.6349999999999967,0.7950000000000006,24651.93,50.00,170.00,90.00,0.00
0.015,0.8100000000000006,24581.80,0.00,3600.47,760.02,0.00
0.03,0.8100000000000006,25333.16,550.01,190.00,630.01,0.00
0.045,0.8100000000000006,23940.68,262.50,290.00,570.01,0.00
0.06,0.8100000000000006,24671.96,387.51,270.00,430.01,0.00
0.075,0.8100000000000006,25222.96,650.02,380.01,710.02,10.00
0.09,0.8100000000000006,23319.62,812.52,480.01,620.01,0.00
0.105,0.8100000000000006,23600.10,900.03,440.01,470.01,0.00
0.12,0.8100000000000006,24541.73,575.01,490.01,690.02,0.00
0.135,0.8100000000000006,23229.47,712.52,400.01,580.01,0.00
0.15000000000000002,0.8100000000000006,24030.84,575.01,440.01,660.02,0.00
0.16500000000000004,0.8100000000000006,24201.13,425.01,400.01,540.01,0.00
0.18000000000000005,0.8100000000000006,24591.82,962.53,3010.33,1670.10,0.00
0.19500000000000006,0.8100000000000006,25132.79,950.03,4840.86,1340.07,0.00
0.21000000000000008,0.8100000000000006,27447.18,750.02,49218.56,15749.14,50.00
0.2250000000000001,0.8100000000000006,26765.85,84131.31,79641.62,55001.26,90.00
0.2400000000000001,0.8100000000000006,27607.50,131878.71,5090.95,14818.09,10.00
0.2550000000000001,0.8100000000000006,25984.36,129884.90,1270.06,11655.00,20.00
0.27000000000000013,0.8100000000000006,26896.10,113944.66,890.03,8962.96,0.00
0.28500000000000014,0.8100000000000006,26294.95,123640.29,1060.04,9503.33,0.00
0.30000000000000016,0.8100000000000006,26605.54,135299.17,960.03,9323.20,0.00
0.31500000000000017,0.8100000000000006,25773.97,114713.50,900.03,10153.80,0.00
0.3300000000000002,0.8100000000000006,26585.50,115835.33,910.03,11805.13,10.00
0.3450000000000002,0.8100000000000006,25884.17,126692.86,760.02,10994.45,0.00
0.3600000000000002,0.8100000000000006,27657.60,120840.59,1040.04,10664.19,0.00
0.3750000000000002,0.8100000000000006,25894.19,127361.48,590.01,10984.44,0.00
0.39000000000000024,0.8100000000000006,27226.75,122467.37,990.04,13266.48,0.00
0.40500000000000025,0.8100000000000006,27407.10,120613.61,1330.06,14888.16,0.00
0.42000000000000026,0.8100000000000006,27928.14,119680.52,1360.07,26425.71,10.00
0.4350000000000003,0.8100000000000006,26846.00,124270.93,2510.23,18082.04,0.00
0.4500000000000003,0.8100000000000006,26625.58,65744.12,19664.15,3950.57,0.00
0.4650000000000003,0.8100000000000006,27056.41,4938.39,24241.50,1790.12,0.00
0.4800000000000003,0.8100000000000006,26785.89,2650.26,19023.24,1990.15,0.00
0.49500000000000033,0.8100000000000006,27126.55,2650.26,23139.59,1740.11,0.00
0.5100000000000003,0.8100000000000006,26605.54,2125.16,33651.42,930.03,0.00
0.5250000000000004,0.8100000000000006,27156.61,2250.18,28329.36,2140.17,0.00
0.5400000000000004,0.8100000000000006,26395.14,2062.65,26134.99,2060.16,0.00
0.5550000000000004,0.8100000000000006,27096.49,1975.14,35054.95,1330.07,0.00
0.5700000000000004,0.8100000000000006,26365.08,1375.07,23169.64,2490.23,0.00
0.5850000000000004,0.8100000000000006,27166.63,2700.26,27136.94,1950.14,0.00
0.6000000000000004,0.8100000000000006,27377.04,15458.67,21727.28,4820.86,0.00
0.6150000000000004,0.8100000000000006,28549.41,80585.19,24201.43,21026.28,10.00
0.6300000000000004,0.8100000000000006,26715.75,126352.25,1580.09,21476.98,0.00
0.6450000000000005,0.8100000000000006,26134.64,117121.15,2400.21,15849.25,10.00
0.6600000000000005,0.8100000000000006,26495.33,19038.16,23450.12,1600.09,0.00
0.6750000000000005,0.8100000000000006,27918.12,4088.11,36719.31,1650.10,20.00
0.6900000000000005,0.8100000000000006,26926.16,3075.34,41823.96,820.02,0.00
0.7050000000000005,0.8100000000000006,26886.08,2412.71,24291.59,2850.30,0.00
0.7200000000000005,0.8100000000000006,27336.96,6826.69,15598.91,1040.04,0.00
0.7350000000000005,0.8100000000000006,26505.35,3087.85,16159.56,4960.91,10.00
0.7500000000000006,0.8100000000000006,27276.84,89917.72,4730.82,21987.80,0.00
0.7650000000000006,0.8100000000000006,27657.60,140374.61,1240.06,18402.47,0.00
0.7800000000000006,0.8100000000000006,26405.16,132105.87,840.03,18272.30,0.00
0.7950000000000006,0.8100000000000006,27557.40,128345.56,1950.14,26325.51,0.00
0.8100000000000006,0.8100000000000006,26775.87,124888.98,12265.51,24001.21,0.00
0.8250000000000006,0.8100000000000006,27497.28,127828.27,11044.47,22578.77,0.00
0.8400000000000006,0.8100000000000006,27176.65,114436.20,45947.19,39617.76,0.00
0.8550000000000006,0.8100000000000006,28729.78,113100.23,17421.11,16840.45,0.00
0.8700000000000007,0.8100000000000006,27507.30,29819.76,19974.60,2470.22,0.00
0.8850000000000007,0.8100000000000006,27226.75,2112.66,38213.41,910.03,0.00
0.9000000000000007,0.8100000000000006,25002.56,1262.56,66652.30,830.03,0.00
0.9150000000000007,0.8100000000000006,27827.94,21817.28,53173.34,14267.50,0.00
0.9300000000000007,0.8100000000000006,28960.26,157065.99,6461.53,25594.12,20.00
0.9450000000000007,0.8100000000000006,28138.57,112281.07,7952.32,15108.41,0.00
0.9600000000000007,0.8100000000000006,29190.74,130869.16,2660.26,8172.46,0.00
0.9750000000000008,0.8100000000000006,30232.98,127109.17,1150.05,6681.64,0.00
0.9900000000000008,0.8100000000000006,28158.61,128181.53,1430.07,13126.35,0.00
1.0050000000000008,0.8100000000000006,29701.83,150771.19,1270.06,8772.84,0.00
1.0200000000000007,0.8100000000000006,30333.19,134579.67,670.02,3970.58,0.00
1.0350000000000006,0.8100000000000006,31565.94,144416.09,890.03,2800.29,0.00
1.0500000000000005,0.8100000000000006,30052.58,94598.94,4780.84,2100.16,10.00
1.0650000000000004,0.8100000000000006,30212.93,55624.66,3510.45,1480.08,0.00
1.0800000000000003,0.8100000000000006,29872.19,104621.07,2230.18,1950.14,0.00
1.0950000000000002,0.8100000000000006,31535.88,97015.67,2920.31,1190.05,0.00
1.11,0.8100000000000006,29731.89,12455.63,4810.85,1560.09,0.00
1.125,0.8100000000000006,33139.62,79315.35,1290.06,1860.13,0.00
1.14,0.8100000000000006,29761.96,36573.52,3250.39,980.04,10.00
1.1549999999999998,0.8100000000000006,28910.15,27640.22,3850.54,730.02,0.00
1.1699999999999997,0.8100000000000006,29140.63,37162.60,2880.30,1400.07,0.00
1.1849999999999996,0.8100000000000006,29661.74,25573.73,1100.04,1610.10,0.00
1.1999999999999995,0.8100000000000006,30533.63,39105.47,420.01,650.02,0.00
1.2149999999999994,0.8100000000000006,27687.66,4538.25,280.00,650.02,0.00
1.2299999999999993,0.8100000000000006,31074.84,73005.59,530.01,1790.12,0.00
1.2449999999999992,0.8100000000000006,28950.24,22130.28,290.00,580.01,10.00
1.2599999999999991,0.8100000000000006,28068.42,33991.92,500.01,1250.06,0.00
1.274999999999999,0.8100000000000006,31064.81,100994.14,530.01,1130.05,0.00
1.289999999999999,0.8100000000000006,27617.52,12856.00,610.01,490.01,0.00
1.3049999999999988,0.8100000000000006,31084.86,71309.22,530.01,1720.11,0.00
1.3199999999999987,0.8100000000000006,28429.16,41199.06,530.01,1060.04,0.00
1.3349999999999986,0.8100000000000006,29401.19,51721.99,540.01,1320.06,0.00
1.3499999999999985,0.8100000000000006,30172.84,86458.16,750.02,2160.17,0.00
1.3649999999999984,0.8100000000000006,30643.88,111020.90,630.01,1240.06,0.00
1.3799999999999983,0.8100000000000006,29491.38,77329.10,690.02,2210.18,0.00
1.3949999999999982,0.8100000000000006,29461.31,51395.77,480.01,1140.05,0.00
1.4099999999999981,0.8100000000000006,30653.90,51583.97,670.02,1860.13,0.00
1.424999999999998,0.8100000000000006,31375.51,85326.14,740.02,3450.44,0.00
1.439999999999998,0.8100000000000006,32006.96,126137.78,570.01,3910.56,10.00
1.4549999999999979,0.8100000000000006,32167.33,108047.39,1640.10,6361.49,0.00
